id,cost,category,name,brand,retail_price,department
25899,9.9799999967,underwear,dockers men's 2-pack boxer brief,dockers,20.0,men
25913,9.9600000307,underwear,dockers men's 2-pack hip brief,dockers,20.0,men
26434,11.328000018400001,underwear,dockers men's big-tall fly front brief,dockers,24.0,men
26499,11.7860698589,sleep & lounge,dockers men's gift set waffle crew with flannel pant,dockers,29.9899997711,men
26506,6.5656198591,sleep & lounge,dockers men's printed knit drawstring lounge-sleep pant,dockers,14.9899997711,men
26531,12.5999999791,sleep & lounge,dockers men's flannel robe,dockers,28.0,men
26560,22.5599998981,sleep & lounge,dockers men's gift set fleece v-neck printed jersey pant set,dockers,60.0,men
26643,13.0879999399,sleep & lounge,dockers men's terry twill pant,dockers,32.0,men
26678,13.6449604205,sleep & lounge,dockers men's jersey knit crew and pant sleep set,dockers,34.7200012207,men
26733,13.5359999537,sleep & lounge,dockers men's drawstring sleep pant,dockers,32.0,men
27057,7.7296503786,sleep & lounge,dockers men's microterry sleep henley pajama top,dockers,17.3700008392,men
27181,11.3998502008,sleep & lounge,dockers men's jersey crew and flannel sleep pant gift set,dockers,29.6100006104,men
27319,7.6859999299,sleep & lounge,dockers men's flannel sleep pant,dockers,21.0,men
28324,9.279779868,accessories,dockers mens extra capacity slimfold leather wallet,dockers,21.9899997711,men
28346,7.6277598799,accessories,dockers men's 30mm reversible swivel buckle belt,dockers,17.9899997711,men
28355,7.7404798775,accessories,dockers men's bridle belt,dockers,21.9899997711,men
28445,7.6457498826,accessories,dockers men's trifold wallet,dockers,17.9899997711,men
28458,7.8028798076,accessories,dockers men's 30mm glazed top braid belt,dockers,20.4799995422,men
28465,7.3399198866,accessories,dockers men's 32mm feather edge reversible belt,dockers,17.9899997711,men
28529,6.8901698689,accessories,dockers men's 35mm braided elastic belt,dockers,17.9899997711,men
28891,10.8041398578,accessories,dockers men's leather wardrobe belt set,dockers,27.9899997711,men
28977,9.5688001683,accessories,dockers men's travel kit,dockers,21.6000003815,men
28993,9.2924999725,accessories,dockers men's 30mm reversible swivel buckle belts,dockers,22.5,men
29050,8.3342098867,accessories,dockers men's dockers 35mm comfort click to fit belt,dockers,21.9899997711,men
3085,14.1120000333,active,ecoland women's organic cotton wireless soft-cup light sports bra - made in usa,ecoland,36.0,women
9206,8.4479999542,socks & hosiery,ecoland women's organic cotton liner socks w/ silicon patch - 3 pack value,ecoland,24.0,women
3404,39.8819289144,dresses,evanese women's plus size elegant long dress with 3/4 sleeves,evanese,97.9899978638,women
3981,44.110000059,dresses,evanese women's elegant long dress with 3/4 sleeves,evanese,110.0,women
19337,17.9900000151,sweaters,generra men's color block cardigan sweater,generra,35.0,men
19569,17.5350000017,sweaters,generra men's americana cardigan,generra,35.0,men
19774,17.9643004073,sweaters,generra men's letterman cardigan,generra,34.9500007629,men
20544,26.7849998828,jeans,generra men's utilitarian jean,generra,55.0,men
21172,12.0250000153,jeans,generra men's prepster jean,generra,25.0,men
21378,15.674999957,jeans,generra men's slim straight native jean,generra,27.5,men
22587,12.6775000259,pants,generra men's slim straight canvas pant,generra,27.5,men
22934,13.3999999613,shorts,generra men's twill flat front short,generra,25.0,men
2169,31.0700000683,fashion hoodies & sweatshirts,insound hoodie buddie plaid pullover long sleeves top womens-medium,insound,65.0,women
5568,137.7519996166,pants & capris,j brand 1448 the brix in vintage evergreen,j brand,268.0,women
5571,93.567999959,pants & capris,j brand 511 skinny corduroy,j brand,172.0,women
14737,91.4550000988,maternity,a pea in the pod collection: j brand secret fit belly(r) 5 pocket maternity jeans,j brand,195.0,women
14924,83.5380002714,maternity,a pea in the pod collection: j brand early and after belly 5 pocket skinny leg maternity jeans,j brand,189.0,women
15116,87.220000241,maternity,a pea in the pod collection: j brand pull on style stretch fabric maternity jeans,j brand,196.0,women
20549,105.1269997135,jeans,j brand mens kane slim straight leg denim jeans in weathered olive,j brand,209.0,men
8072,78.2570001408,suits,le suit tweed 2pc jacket/skirt suit,le suit,139.0,women
8081,67.5175001603,suits,le suit women's grasslands tweed skirt suit set navy white,le suit,119.5,women
8087,71.4901983371,suits,le suit women's northern lake jacquard skirt suit jade,le suit,119.9499969482,women
8094,70.6405413621,suits,le suit lush valley pinstripe jacket/pant suit,le suit,127.5100021362,women
8100,75.4456983525,suits,le suit gold color collar jacket/skirt suit,le suit,117.6999969482,women
8105,77.0560002029,suits,le suit roseberry jacket/skirt suit,le suit,128.0,women
8112,70.5305983718,suits,le suit women's northern lake pant suit brilliant blue/black,le suit,119.9499969482,women
8128,70.5130315765,suits,le suit majestic courtyard pant suit,le suit,127.5100021362,women
8131,82.4989713669,suits,le suit safari nights skirt suit,le suit,127.5100021362,women
8133,73.0632313248,suits,le suit citrus breeze skirt suit,le suit,127.5100021362,women
8134,77.6076480112,suits,le suit women's grasslands floral jacket dress set black,le suit,119.9499969482,women
8136,78.0361215107,suits,le suit harvest berry pant suit,le suit,127.5100021362,women
8143,83.8390372666,suits,le suit safari nights jacket dress,le suit,141.6199951172,women
8147,81.4540001471,suits,le suit textured 2pc jacket/skirt suit,le suit,139.0,women
8149,68.8790088863,suits,le suit safari animal print jacket/dress suit,le suit,114.9899978638,women
8167,88.9530002181,suits,le suit harvest berry jacket/pant suit,le suit,149.0,women
8171,57.8160000723,suits,le suit women's 2-pc jacket/pants suit,le suit,99.0,women
8193,58.1339600263,suits,le suit lush valley jacket dress,le suit,92.5699996948,women
8202,89.9286971315,suits,le suit northern lake pant suit,le suit,141.6199951172,women
8215,44.8635888142,suits,le suit 4jr52 2-pc skirt suit,le suit,69.9899978638,women
8236,82.6890003383,suits,le suit dark green/black pleated neckline jacket/dress suit,le suit,129.0,women
8240,88.9540001601,suits,le suit silver ultra chic jacket/skirt suit,le suit,158.0,women
8246,75.3920001984,suits,le suit textured 2pc jacket/skirt suit,le suit,128.0,women
8247,73.828291463,suits,le suit lush valley skirt suit,le suit,127.5100021362,women
8248,82.7050002227,suits,le suit royal garden grey jacket/pant suit,le suit,139.0,women
25247,4.3967098606,socks,big yellow happy faces on men's black socks,parquet,6.9899997711,men
323,17.4809698654,tops & tees,roamans plus size v-neck max tunic,roamans,28.9899997711,women
1997,24.8554808382,fashion hoodies & sweatshirts,roamans plus size crochet hem jacket,roamans,54.9900016785,women
3331,35.2452989066,dresses,roamans plus size side bow swimdress,roamans,74.9899978638,women
3433,46.0953889347,dresses,roamans plus size ruffle dress taillissime,roamans,99.9899978638,women
8070,46.4188087436,suits,roamans plus size peplum skirt suit,roamans,74.9899978638,women
8096,77.5135388095,suits,roamans plus size pantsuit wtih ruffled duster jacket,roamans,119.9899978638,women
8108,54.9838888235,suits,roamans plus size polka dot skirt suit,roamans,89.9899978638,women
10022,22.6735211544,sleep & lounge,roamans plus size long embroidered loungewear,roamans,34.9900016785,women
10106,28.8835811191,sleep & lounge,roamans plus size long terry wrap robe with free matching slippers dreams & co,roamans,44.9900016785,women
10180,26.8590310679,sleep & lounge,roamans plus size long terry wrap robe with free matching slippers dreams & co,roamans,44.9900016785,women
12769,28.7211692802,swim,roamans plus size side bow swimdress,roamans,74.9899978638,women
12822,25.6253408854,swim,roamans plus size solid color banded swimdress,roamans,54.9900016785,women
15939,13.2194399025,plus,roamans plus size v-neck max tunic,roamans,28.9899997711,women
7299,5.654999977,skirts,solemio ruffled floral skirt in floral navy,solemio,15.0,women
3213,34.6356689415,dresses,tiana b women's falling feathers dress,tiana b,79.9899978638,women
3319,24.2959505278,dresses,tiana b women's perfect little dress,tiana b,59.9900016785,women
3379,34.7150388945,dresses,tiana b women's printed to perfection dress,tiana b,69.9899978638,women
3548,32.3959489322,dresses,tiana b women's the perfect peplum,tiana b,79.9899978638,women
3675,12.2750000097,dresses,tiana b women's the waterfall chiffon dress,tiana b,25.0,women
3866,41.4853889428,dresses,tiana b women's blinged twofer dress,tiana b,89.9899978638,women
3903,11.5382397604,dresses,tiana b women's the nautical girl nautical stripe dress,tiana b,28.5599994659,women
23140,20.9150000298,shorts,626 blue big & tall cargo shorts,626 blue,44.5,men
23266,30.1400000229,shorts,626 blue big & tall ripstop cargo shorts,626 blue,55.0,men
14306,3.5421999196,accessories,aviator pilot vintage retro turbo v sunglasses mens womens a69,aviators,9.9499998093,women
4242,54.3899998795,jeans,big star women's high rise skinny,big star,98.0,women
4243,67.4559999108,jeans,big star women's alex mid rise skinny,big star,136.0,women
4691,68.0357770515,jeans,big star women's joey boyfriend fit jean,big star,135.2599945068,women
4744,75.3439999372,jeans,big star women's remy low rise boot,big star,136.0,women
4819,55.0759999007,jeans,big star women's hazel slim boot cut jean,big star,98.0,women
4942,49.881999962,jeans,big star women's remy boot cut jean,big star,98.0,women
4999,52.7239999031,jeans,big star women's hazel mid rise boot jean,big star,98.0,women
6474,18.5589406163,shorts,big star women's remy cuffed short,big star,36.9700012207,women
6545,33.6699998677,shorts,big star women's joey short,big star,74.0,women
6769,31.7400000617,shorts,big star women's remy short,big star,69.0,women
21306,53.4099999014,jeans,big star men's pioneer bootcut fit jean in fervor,big star,98.0,men
21495,49.0,jeans,big star men's pioneer bootcut jean,big star,98.0,men
21579,55.4679997824,jeans,big star men's pioneer bootcut fit jean in arrowhead,big star,98.0,men
21582,50.665999908,jeans,big star men's pioneer bootcut fit jean in trace,big star,98.0,men
22470,12.7000000328,pants,big star men's division slim fit twill pant in dune,big star,25.0,men
28383,14.5042502528,accessories,beardski pirate ski mask,beardski,34.9500007629,men
5296,6.0789298754,pants & capris,bonworth basic pull-on poly twill pant granite,bonworth,11.9899997711,women
540,32.9700003349,tops & tees,bordeaux seamless tank top - longer fit,bordeaux,54.9500007629,women
6228,29.9596009871,leggings,bordeaux women's solid legging,bordeaux,48.4000015259,women
25835,16.8007500698,underwear,coldpruf men's platinum bottom # 95b,coldpruf,32.75,men
2465,3.9700000174000003,active,gold toe women's 3-pack comfort crew athletic sock,gold toe,10.0,women
2681,4.3800000101,active,gold toe women's 3-pack wimbledon athletic turn-cuff sock,gold toe,10.0,women
2704,3.7800000235,active,gold toe women's 3-pack marathon athletic quarter sock,gold toe,10.0,women
8860,6.494999975,socks & hosiery,gold toe women's 6 pack turn cuff,gold toe,15.0,women
8866,4.450000003,socks & hosiery,gold toe women's 3-pack comfort crew athletic sock,gold toe,10.0,women
8873,6.4349999651,socks & hosiery,gold toe women's fashion pack d,gold toe,15.0,women
8897,5.5199999548,socks & hosiery,gold toe women's microfiber trouser 3 pack,gold toe,15.0,women
8898,5.8049999736,socks & hosiery,gold toe women's fashion pack b,gold toe,15.0,women
8899,6.0599999805,socks & hosiery,gold toe women's micromodal trouser 3 pack,gold toe,15.0,women
8912,6.7199999839,socks & hosiery,gold toe women's fashion pack a (3-pack),gold toe,15.0,women
8934,6.689999979,socks & hosiery,gold toe women's fashion pack e,gold toe,15.0,women
8950,5.967999965,socks & hosiery,gold toe women's floral diamonds and leaf pattern 3 pack socks,gold toe,16.0,women
8954,6.5399999544,socks & hosiery,gold toe women's 6 pack ribbed crew,gold toe,15.0,women
8956,5.3899999838,socks & hosiery,gold toe women's 3-pack 3-pack castaway crew socks,gold toe,14.0,women
8961,4.3319999725,socks & hosiery,gold toe women's 3-pack softwear crew sock,gold toe,12.0,women
9049,5.5899999719,socks & hosiery,gold toe women's 3-pack 3-pack trellis socks,gold toe,13.0,women
9138,6.6599999741,socks & hosiery,gold toe women's 6 pack plus size turn cuff,gold toe,15.0,women
9165,3.8199999928,socks & hosiery,gold toe women's 3-pack flat knit liner athletic sock,gold toe,10.0,women
9233,5.9549999773,socks & hosiery,gold toe women's 6 pack plus size flat knit quarter,gold toe,15.0,women
9332,5.2799999714,socks & hosiery,gold toe women's pattern trouser 3 pack,gold toe,15.0,women
9414,2.3819999909,socks & hosiery,gold toe women's anklets turn cuff sock size 9-11,gold toe,6.0,women
15276,7.5600000028,plus,gold toe women's 6 pack turn cuff,gold toe,15.0,women
15302,5.4899999872,plus,gold toe women's 3-pack comfort crew athletic sock,gold toe,10.0,women
15319,7.8750000056000005,plus,gold toe women's fashion pack d,gold toe,15.0,women
15416,7.4399999972,plus,gold toe women's microfiber trouser 3 pack,gold toe,15.0,women
15426,7.5,plus,gold toe women's fashion pack b,gold toe,15.0,women
15450,7.7699999884,plus,gold toe women's 6 pack ribbed crew,gold toe,15.0,women
15451,7.5150000007,plus,gold toe women's fashion pack a (3-pack),gold toe,15.0,women
15541,7.3650000058,plus,gold toe women's fashion pack e,gold toe,15.0,women
15588,8.6719999909,plus,gold toe women's floral diamonds and leaf pattern 3 pack socks,gold toe,16.0,women
15722,7.7849999908,plus,gold toe women's 6 pack cushion liner,gold toe,15.0,women
15764,5.0999999978,plus,gold toe women's 3-pack wimbledon athletic turn-cuff sock,gold toe,10.0,women
15777,7.3650000058,plus,gold toe women's cotton trouser 3 pack,gold toe,15.0,women
15807,6.8319999985,plus,gold toe women's 3-pack 3-pack castaway crew socks,gold toe,14.0,women
15822,4.7699999995999995,plus,gold toe women's 3-pack marathon athletic quarter sock,gold toe,10.0,women
15865,6.8319999985,plus,gold toe women's 3-pack bermuda turn cuff sock,gold toe,14.0,women
15871,8.064000003,plus,gold toe women's rib lowe 6 pack socks,gold toe,16.0,women
18057,52.7779988181,active,gold toe men's cotton crew athletic sock 6-pack,gold toe,119.9499969482,men
18100,54.3373488106,active,gold toe men's cotton quarter athletic sock 6-pack,gold toe,119.9499969482,men
